(1,1,1.0000000000000002)
(1,2,0.41857977170363103)
(1,3,-0.25233883997675527)
(1,4,0.3222009639220948)
(1,5,-0.5822381232274455)
(1,6,0.2670534585406923)
(1,7,0.4090559040929097)
(1,8,0.16149475181589654)
(1,9,0.23249453466128578)
(1,10,0.0023911131304487757)
(1,11,-0.1408338958495143)
(1,12,0.8436614877321075)
(1,13,0.08563439934009741)
(1,14,-0.04259524830505973)
(1,15,0.46130881479087016)
(1,16,0.0)
(1,17,0.06763283833110421)
(1,18,0.16762593638011195)
(1,19,0.1332672889423953)
(1,20,0.0)
(1,21,-0.5432512781572739)
(1,22,0.0936914611244824)
(1,23,0.009512466361474348)
(1,24,0.2678805797141941)
(1,25,0.005854953225107433)
(1,26,-0.36587916789451036)
(1,27,-0.9999999999999999)
(1,28,-0.6769757490521846)
(1,29,0.568168002307653)
(1,30,0.06443091359258372)
(1,31,-0.07624380557420977)
(1,32,-0.5420994115398091)
(1,33,0.06395813103638488)
(1,34,0.20233519579674494)
(1,35,-0.41927517213405635)
(1,36,0.18134908088258292)
(1,37,-0.5388265156927108)
(1,38,0.40760788130674064)
(1,39,0.3752054139362448)
(1,40,0.1106304203374959)
(1,41,-0.9466316852533144)
(1,42,-0.3052209045996709)
(1,43,-0.824165304733618)
(1,44,-0.026516545252248974)
(1,45,0.12680786423823043)
(1,46,0.0)
(1,47,0.22278883724961734)
(1,48,0.23217628217003075)
(1,49,0.6887533126588025)
(1,50,0.0)
(1,51,0.47817413369152695)
(1,52,0.0)
(1,53,-0.12262273411400956)
(1,54,0.4647515690417369)
(1,55,-0.11914688863761938)
(1,56,0.13687568919608784)
(1,57,0.07652179743710108)
(1,58,-0.1868519125672876)
(1,59,-0.1592568195847634)
(1,60,0.9086768439633127)
(1,61,0.0)
(1,62,0.20081757358228888)
(1,63,-0.8934130258980469)
(1,64,0.5432512781572739)
(1,65,0.35343580555006426)
(1,66,0.7967816556383771)
(1,67,0.49928108288400186)
(1,68,-0.6105007746331756)
(1,69,-0.9481934054274871)
(1,70,0.14134119426964167)
(1,71,-0.8468899888530682)
(1,72,0.8742951071945644)
(1,73,0.04843513506090699)
(1,74,-0.8430585172758776)
(1,75,-0.3830164407185216)
(1,76,0.1087417400880882)
(1,77,-0.053975258015000326)
(1,78,-0.09259302868262693)
(1,79,0.0)
(1,80,0.08413793342976301)
(1,81,0.543251278157274)
(1,82,0.5027695698989847)
(1,83,0.02467974563716053)
(1,84,-0.8041761414663257)
(1,85,-0.6749835468478838)
(1,86,-0.9511248018899602)
(1,87,0.10169392605546743)
(1,88,0.5654069679178695)
(1,89,0.6946596400390518)
(1,90,-0.25187295754758154)
(1,91,-0.8041761414663255)
(1,92,0.1470484991334727)
(1,93,-0.3984807631665056)
(1,94,0.0)
(1,95,0.3653933060931222)
(1,96,-0.26996513467159283)
(1,97,-0.6000894684973481)
(1,98,0.5432512781572739)
(1,99,-0.3908446278065137)
(1,100,-0.22797013635269364)
(1,101,0.5432512781572738)
(1,102,0.30575660614704264)
(1,103,0.5432512781572738)
(1,104,0.12033136751923719)
(1,105,0.10563935925495213)
(1,106,-0.17378533390904793)
(1,107,0.09030019973413268)
(1,108,-0.4032917920615022)
(1,109,-0.3967517579191773)
(1,110,-1.0)
(1,111,0.3328727237028106)
(1,112,-0.012001243926725594)
(1,113,0.8022371406585079)
(1,114,-0.6006859493405825)
(1,115,0.5432512781572739)
(1,116,-0.17914828230799743)
(1,117,-0.41315652054125845)
(1,118,-0.23970993800446638)
(1,119,0.497844015281514)
(1,120,0.18062119132248666)
(1,121,-0.16788174958231333)
(1,122,0.5290734205084837)
(1,123,0.1772461486533538)
(1,124,0.0)
(1,125,0.5388376254882145)
(1,126,-0.7342720682754589)
(1,127,0.1307348562146864)
(1,128,0.0)
(1,129,0.2282837488145999)
(1,130,0.543251278157274)
(1,131,-0.07355798575300358)
(1,132,0.3801622680618009)
(1,133,-0.4823946131863582)
(1,134,0.272715356020221)
(1,135,-0.2923064111077343)
(1,136,0.1695473012316392)
(1,137,0.5602619695141592)
(1,138,-0.44425491041083803)
(1,139,-0.2582456570723042)
(1,140,-0.9994640624091677)
(1,141,-0.8696859152361965)
(1,142,0.11267084273096756)
(1,143,-0.06307953243253611)
(1,144,0.5683288147854489)
(1,145,0.5432512781572739)
(1,146,0.06413250395112331)
(1,147,0.14781661814695699)
(1,148,0.16395915291615556)
(1,149,-0.3204396646314462)
(1,150,0.5737182334345554)
(1,151,0.004217162968582654)
(1,152,-0.08274090178230166)
(1,153,-1.0)
(1,154,-0.3107388563074228)
(1,155,0.9518927952926601)
(1,156,0.058758680748092186)
(1,157,0.22983791070704274)
(1,158,0.0)
(1,159,-0.10493836067973238)
(1,160,0.0)
(1,161,-0.015483778419873105)
(1,162,-0.09120471662928599)
(1,163,-0.002367688398425365)
(1,164,0.0)
(1,165,-0.931587953953055)
(1,166,-0.2378572142616357)
(1,167,0.31573481518554297)
(1,168,-0.07444375004781986)
(1,169,0.3174667367125816)
(1,170,-0.12898753388871964)
(1,171,0.0)
(1,172,0.0)
(1,173,0.03175724839027466)
(1,174,-0.6148241610748683)
(1,175,-0.23400562434644717)
(1,176,0.811981556306655)
(1,177,-0.13485992366128552)
(1,178,0.29190109235642725)
(1,179,0.6821817509242087)
(1,180,0.8801749732751015)
(1,181,-0.04733280531106935)
(1,182,0.6038003448370985)
(1,183,-0.3064635442484945)
(1,184,0.32513458477646506)
(1,185,0.0)
(1,186,-0.02579220110163604)
(1,187,-0.13666235955301947)
(1,188,-0.936539326090542)
(1,189,0.540640575084124)
(1,190,0.501666732222418)
(1,191,-0.5102397624333049)
(1,192,0.020066618462845784)
(1,193,-0.2528330827463528)
(1,194,-0.1272756565346416)
(1,195,-0.005206970685896068)
(1,196,-0.27866214989628774)
(1,197,-0.8592727008591862)
(1,198,0.203555364498159)
(1,199,-0.10034966436338508)
(1,200,0.0)
(2,1,0.41857977170363103)
(2,2,0.9999999999999999)
(2,3,0.19459070796725142)
(2,4,-0.049057104434574485)
(2,5,-0.22872787569544958)
(2,6,-0.14032605566762216)
(2,7,0.154799802954911)
(2,8,0.014157897407960118)
(2,9,0.35129643943285155)
(2,10,-0.03225431904972213)
(2,11,0.31144182104888585)
(2,12,-0.07330729311031134)
(2,13,0.3716160745428728)
(2,14,0.8783273608477752)
(2,15,0.3903769845598658)
(2,16,0.0)
(2,17,0.1092230102533642)
(2,18,0.3726230045475913)
(2,19,0.27515546211817116)
(2,20,0.6981414266997493)
(2,21,0.0)
(2,22,0.3296159036525475)
(2,23,-0.06041175890430459)
(2,24,-0.04271690424855253)
(2,25,0.39182129621016304)
(2,26,0.029113843604047045)
(2,27,-0.033961087130439015)
(2,28,-0.12945505543747385)
(2,29,0.30191849391576525)
(2,30,0.45536488479207243)
(2,31,0.18083126897111446)
(2,32,0.07214024825768056)
(2,33,0.30100573583725204)
(2,34,0.2557892087953637)
(2,35,0.043103313973299945)
(2,36,0.24536510434953723)
(2,37,0.42003582155954877)
(2,38,0.25711247708395746)
(2,39,0.870799403779928)
(2,40,0.27487989631225246)
(2,41,0.07402704029905438)
(2,42,0.24382384601354146)
(2,43,0.7930983741487428)
(2,44,0.23057545512759942)
(2,45,-0.012146559251788994)
(2,46,0.0)
(2,47,-0.3565241723609319)
(2,48,0.20373697090218712)
(2,49,0.412180810803905)
(2,50,-0.33241754485665403)
(2,51,0.5007936868934912)
(2,52,0.14834745670415997)
(2,53,0.2502011302903682)
(2,54,0.8659168411005038)
(2,55,0.6877852918278289)
(2,56,-0.380495665274109)
(2,57,0.18646584681692438)
(2,58,0.1355463757127823)
(2,59,0.25310645997089537)
(2,60,0.08982711896758085)
(2,61,0.0)
(2,62,-0.06125853630529863)
(2,63,0.22628686572232748)
(2,64,0.7829476951456671)
(2,65,0.40947514094050136)
(2,66,0.7688167312045054)
(2,67,-0.10353042017727572)
(2,68,0.07852266375797749)
(2,69,-0.18238434051744684)
(2,70,0.8694554327894695)
(2,71,0.9998624062926478)
(2,72,0.09050491561527531)
(2,73,0.23807164208956294)
(2,74,0.17872391781867908)
(2,75,-0.310073028892498)
(2,76,0.42084884972690145)
(2,77,0.5372621259878326)
(2,78,-0.06975025145267655)
(2,79,0.6460077117630891)
(2,80,0.4975236279798627)
(2,81,-0.027963813603128773)
(2,82,0.5506640892808479)
(2,83,0.26667576307262886)
(2,84,0.5609755722031182)
(2,85,0.22627009210189533)
(2,86,0.3779628761621761)
(2,87,0.6812418887052277)
(2,88,0.3735802641717261)
(2,89,0.9848933581120772)
(2,90,0.39318137348440846)
(2,91,-0.3100173180691719)
(2,92,0.12133755725034906)
(2,93,0.26919342954467995)
(2,94,0.0)
(2,95,0.3590922411696901)
(2,96,0.11548033838586395)
(2,97,0.46783719181551325)
(2,98,0.44433697861944194)
(2,99,0.013151868336930413)
(2,100,0.1669454171252832)
(2,101,0.4318117534976292)
(2,102,0.043739870940114965)
(2,103,0.2680811482551539)
(2,104,-0.515278576941418)
(2,105,0.2831642937207215)
(2,106,0.44965612562106727)
(2,107,0.5465047392535021)
(2,108,0.6063280211651187)
(2,109,-0.541368717056397)
(2,110,0.06367988655679889)
(2,111,0.27534182747939573)
(2,112,-0.021780501243790537)
(2,113,0.5582654996709425)
(2,114,-0.037219188818302995)
(2,115,0.7031348109133672)
(2,116,-0.39376103607015334)
(2,117,0.22589766333178174)
(2,118,0.18537692376889486)
(2,119,0.0)
(2,120,-0.07025814281074916)
(2,121,0.5362109697029125)
(2,122,0.12213363776593289)
(2,123,0.22039781745672937)
(2,124,0.0081591431652481)
(2,125,0.3030495138729114)
(2,126,-0.11764111204438348)
(2,127,0.450846641980501)
(2,128,0.8830260403123185)
(2,129,0.2292226381592686)
(2,130,-0.21981268277977303)
(2,131,0.22570521093390303)
(2,132,0.12467042015847754)
(2,133,0.10982893421370249)
(2,134,0.4181473959933467)
(2,135,0.9270581390851187)
(2,136,-0.29897084544557656)
(2,137,0.3260728504573825)
(2,138,0.462762786993758)
(2,139,0.30702973148626456)
(2,140,0.4419169699591312)
(2,141,0.6183210441597248)
(2,142,0.1819814877600626)
(2,143,0.3620842142361703)
(2,144,0.4767326934576013)
(2,145,0.5322656584829412)
(2,146,0.08240204739838057)
(2,147,0.1663625533364345)
(2,148,0.24078147290538404)
(2,149,0.08043238552988045)
(2,150,0.5848050958710348)
