(3,76,-0.497884305916183)
(3,77,-0.6227458074066251)
(3,78,0.11305654241034335)
(3,79,0.7676305707713771)
(3,80,-0.23203487266148792)
(3,81,0.25777670890483295)
(3,82,0.031454944002701844)
(3,83,0.19308249853653703)
(3,84,0.8886827185137494)
(3,85,0.0)
(3,86,0.19629697624280848)
(3,87,0.6150155860035155)
(3,88,0.46919837787059476)
(3,89,0.26676434047520603)
(3,90,0.09952029151915463)
(3,91,0.38015348569451085)
(3,92,0.18229932859223075)
(3,93,0.4446914613989193)
(3,94,-0.6817861354116452)
(3,95,-0.594554919529559)
(3,96,0.5083119567174784)
(3,97,0.46139464470228386)
(3,98,0.3387089373751084)
(3,99,0.5102257251660164)
(3,100,0.5125338735186126)
(4,1,0.5837199108333035)
(4,2,0.33781448014933657)
(4,3,0.565628625482536)
(4,4,0.9999999999999998)
(4,5,-0.8944870749827045)
(4,6,0.0)
(4,7,0.7318153615137677)
(4,8,0.22082684670638192)
(4,9,0.8514528571611791)
(4,10,-0.1275915752245147)
(4,11,-0.06523381830954421)
(4,12,0.0)
(4,13,0.28282942555909896)
(4,14,0.0)
(4,15,0.16860382495583878)
(4,16,0.0)
(4,17,0.3064901379776809)
(4,18,0.45531604595155506)
(4,19,-0.06955984729820099)
(4,20,0.3016062340669982)
(4,21,0.0)
(4,22,-0.20403217012450786)
(4,23,-0.10445297314616996)
(4,24,1.0)
(4,25,0.11559703893285667)
(4,26,0.10118596461466413)
(4,27,0.6502781794213106)
(4,28,-0.11597971586639108)
(4,29,0.02685981906394943)
(4,30,-0.007056275936719711)
(4,31,-0.409792397229782)
(4,32,-0.011235245872282413)
(4,33,-0.1475410237101345)
(4,34,-0.21757990204907685)
(4,35,-0.2185200716150808)
(4,36,-0.3183951556138065)
(4,37,0.8364611295797535)
(4,38,0.0)
(4,39,0.0)
(4,40,0.7225546965882905)
(4,41,-0.2544932992796441)
(4,42,-0.019672220627706807)
(4,43,0.0)
(4,44,0.07643351582340945)
(4,45,0.0)
(4,46,0.0)
(4,47,0.0)
(4,48,0.14245611134361702)
(4,49,0.031950974379730976)
(4,50,0.0)
(4,51,0.0)
(4,52,0.9999873177106835)
(4,53,0.04837070552059363)
(4,54,0.0)
(4,55,0.0)
(4,56,0.0)
(4,57,0.9141003249349243)
(4,58,-0.15047552720039745)
(4,59,-0.22543307940402912)
(4,60,0.0)
(4,61,0.0)
(4,62,0.5503406773474324)
(4,63,0.0)
(4,64,0.4915050355130375)
(4,65,-0.08012100190599479)
(4,66,0.428086344739044)
(4,67,0.6067413411380291)
(4,68,0.0)
(4,69,-0.8981613546253695)
(4,70,0.0)
(4,71,0.4280863447390441)
(4,72,-0.2753190256812458)
(4,73,0.3116807120693998)
(4,74,0.0)
(4,75,0.784568961789878)
(4,76,0.0)
(4,77,0.0)
(4,78,0.0)
(4,79,0.0)
(4,80,0.4225250456168749)
(4,81,0.8993967303547793)
(4,82,0.0)
(4,83,0.4280863447390441)
(4,84,-0.006011610989799255)
(4,85,0.0)
(4,86,0.8194587726002442)
(4,87,0.7875491811913539)
(4,88,0.5552942475734968)
(4,89,0.9413394041561388)
(4,90,-0.14449556131523478)
(4,91,0.0)
(4,92,-0.6530177886737324)
(4,93,0.09063445183079014)
(4,94,0.0)
(4,95,0.8844926744255127)
(4,96,0.08889028585900607)
(4,97,-0.1221546739198756)
(4,98,0.9120780067710839)
(4,99,0.15198513264142924)
(4,100,0.3736201968678597)
(5,1,-0.2049050050935748)
(5,2,-0.2907808286157845)
(5,3,-0.4206491055092782)
(5,4,-0.8944870749827045)
(5,5,1.0)
(5,6,-0.6560897440718008)
(5,7,0.07079539307574512)
(5,8,0.18913808210440544)
(5,9,0.19216091211588815)
(5,10,-0.07289638221512496)
(5,11,0.3425977672679842)
(5,12,1.0)
(5,13,0.38992456819267524)
(5,14,-0.02640893652864842)
(5,15,-0.2054563037841465)
(5,16,0.40940252376353753)
(5,17,0.19298526666514798)
(5,18,0.08403744419128062)
(5,19,0.06748925623396308)
(5,20,0.03853545167278474)
(5,21,0.46284888071094127)
(5,22,0.21443028537398878)
(5,23,0.11181574718035373)
(5,24,0.5796306097646248)
(5,25,-0.2695533387138372)
(5,26,-0.4134416238333886)
(5,27,0.47085266541446424)
(5,28,0.08968610315177021)
(5,29,0.16904120590425553)
(5,30,0.23729969818291521)
(5,31,-0.36931082686917643)
(5,32,0.08990092469959937)
(5,33,-0.07440469441155383)
(5,34,-0.014680818858922669)
(5,35,0.3471532504863616)
(5,36,0.23477017018110097)
(5,37,8.916305189929022E-4)
(5,38,-0.25028505381547644)
(5,39,0.4712370059571055)
(5,40,0.08255311694130935)
(5,41,-0.3138225268915247)
(5,42,-0.04946921702001941)
(5,43,-0.06985727199370406)
(5,44,0.21117152718930945)
(5,45,-0.31779340657878846)
(5,46,0.0)
(5,47,-0.5504364210306008)
(5,48,0.11612711386964862)
(5,49,-0.08752604984073788)
(5,50,0.539710256954877)
(5,51,-0.4535157140001883)
(5,52,-0.3134948150842149)
(5,53,0.422067827531794)
(5,54,0.0)
(5,55,-0.7455949651454765)
(5,56,-0.007481756287943849)
(5,57,0.7128502903899179)
(5,58,0.5617875442571972)
(5,59,0.2830311723932724)
(5,60,0.026651437832454467)
(5,61,-0.40867392738002656)
(5,62,0.06583757495018266)
(5,63,0.23173450602588422)
(5,64,-0.11716382229177115)
(5,65,-0.2254471972038731)
(5,66,-0.6316007915751121)
(5,67,-0.3252986764814458)
(5,68,0.10392523460506271)
(5,69,0.26100325741177155)
(5,70,-0.009722536937503303)
(5,71,-0.6941272440491426)
(5,72,5.30074300597359E-4)
(5,73,0.06381800833179464)
(5,74,0.21878084508720402)
(5,75,0.22907181585438674)
(5,76,0.5278109727136742)
(5,77,0.44562121901776947)
(5,78,0.29776548618943577)
(5,79,-0.33984643929513647)
(5,80,-0.2013599540883276)
(5,81,0.03529260643998308)
(5,82,-0.1598457096837284)
(5,83,0.07431287658112064)
(5,84,0.5007556069278518)
(5,85,0.2523481569573067)
(5,86,-0.7165103245512517)
(5,87,-0.26564442789598824)
(5,88,0.05538484152116313)
(5,89,-0.8937408989831284)
(5,90,0.05705280398497814)
(5,91,-0.5903847339388258)
(5,92,0.026147921604724844)
(5,93,-0.16515872564451492)
(5,94,0.7689754110732024)
(5,95,-0.3437023616561614)
(5,96,-0.13481731661537702)
(5,97,0.23775631097055494)
(5,98,-0.17830685874297145)
(5,99,0.09869595103125112)
(5,100,-0.048478115464711556)
(6,1,0.2813835747909619)
(6,2,-0.15802970468091318)
(6,3,-0.6342001673430744)
(6,4,0.0)
(6,5,-0.6560897440718008)
(6,6,1.0)
(6,7,0.2512788309787124)
(6,8,-0.7057798309346835)
(6,9,-0.21047647260488384)
(6,10,0.342782812648604)
(6,11,-0.62910891269628)
(6,12,0.0)
(6,13,-0.5843837897913412)
(6,14,-0.20220390317262663)
(6,15,0.23176154404850102)
(6,16,0.0)
(6,17,-0.5625942185803475)
(6,18,-0.28559970554313674)
(6,19,-0.4294117585428242)
(6,20,0.3455721384340079)
(6,21,-0.9746657159441016)
(6,22,-0.15670687785612483)
(6,23,-0.5548017623540306)
(6,24,-0.3037411881132373)
(6,25,0.03884119753849576)
(6,26,-0.31472867642531294)
(6,27,-0.07689184138766347)
(6,28,-0.2159163904909461)
(6,29,0.533243753014882)
(6,30,-0.5944649084196957)
(6,31,-0.0222709783769983)
(6,32,-0.35467927569920327)
(6,33,-0.06816423826034607)
(6,34,0.05119278101986111)
(6,35,-0.41773229217146995)
(6,36,0.05780323348127808)
(6,37,0.4252955089662157)
(6,38,0.05878120136252169)
(6,39,-0.4309403023800182)
(6,40,0.5115457072745149)
(6,41,0.08283392362232649)
(6,42,0.00932904199574673)
(6,43,0.13424781905571886)
(6,44,0.16591413732631127)
(6,45,0.13540513541109084)
(6,46,0.0)
(6,47,-0.5595836819285346)
(6,48,-0.12396289847662043)
(6,49,-0.24466461959790775)
(6,50,-0.8021598426135453)
(6,51,0.6153977131418079)
(6,52,0.0)
(6,53,-0.11268753915500085)
(6,54,0.6233120025764541)
(6,55,0.9911400852611757)
(6,56,-0.4547470715026233)
(6,57,-0.47178168803232134)
(6,58,-0.3000709777613464)
(6,59,0.3599500917811758)
(6,60,0.7483730637564472)
(6,61,0.7711048270206619)
(6,62,-0.1749101412485296)
(6,63,-0.4869951257405093)
(6,64,-0.619984910000074)
(6,65,0.4672403433542097)
(6,66,-0.3155542236844666)
(6,67,0.9960733356168082)
(6,68,-0.06803647194892959)
(6,69,-0.23414437244468514)
(6,70,-0.7249508428183002)
(6,71,0.768980150656052)
(6,72,0.6094189645304274)
(6,73,-0.3000890770489837)
(6,74,0.21025710007474036)
(6,75,0.11920387060286755)
(6,76,-0.5812371325595733)
(6,77,-0.8428846764259399)
(6,78,-0.011829325599254184)
(6,79,0.0)
(6,80,-0.04653141658009206)
(6,81,0.6874948604207333)
(6,82,-0.08673725708964303)
(6,83,0.7224483837413874)
(6,84,-0.22894245010749695)
(6,85,-0.39167476982570093)
(6,86,-0.10569431239932331)
(6,87,0.525193092875413)
(6,88,0.20970334174167185)
(6,89,0.5081415381587012)
(6,90,0.10964700497921157)
(6,91,1.0)
(6,92,0.5316790017081987)
(6,93,-0.6854013883537372)
(6,94,0.0)
(6,95,0.7177515686851625)
(6,96,0.07532472136464381)
(6,97,-0.6623802687742233)
(6,98,0.17123669105255146)
(6,99,-0.2371587430409725)
(6,100,-0.46168573625112436)
(7,1,0.2963992148724524)
(7,2,0.19191746757247116)
(7,3,0.7380185421311457)
(7,4,0.7318153615137677)
(7,5,0.07079539307574512)
(7,6,0.2512788309787124)
(7,7,0.9999999999999998)
(7,8,0.34279619076434886)
(7,9,0.5248651084210063)
(7,10,0.4155464318300897)
(7,11,-0.4247518025453995)
(7,12,0.0)
(7,13,0.25597885923843894)
(7,14,0.0)
(7,15,0.026961164152348813)
(7,16,0.0)
(7,17,0.21165007035134292)
(7,18,0.43885191738502366)
(7,19,0.025009133244669964)
(7,20,-0.3303439443975213)
(7,21,0.0)
(7,22,0.30046870545609117)
(7,23,-0.3100831882523607)
(7,24,0.01892469448102808)
(7,25,-0.020890068903031907)
(7,26,-0.06710010952649534)
(7,27,-0.29639921487245247)
(7,28,0.20017587550757635)
(7,29,0.3899695530052334)
(7,30,1.0)
(7,31,-1.0000000000000002)
(7,32,-0.13310602457871526)
(7,33,0.07743100685879277)
(7,34,0.1841612479030261)
(7,35,1.0)
(7,36,0.07789082821018908)
(7,37,-0.24155412424403017)
(7,38,-0.4266156471472178)
(7,39,-0.8855212446038123)
(7,40,0.14731130308878101)
(7,41,0.18911227733011657)
(7,42,-0.03954358933826576)
(7,43,0.0)
(7,44,-0.046691615034069774)
(7,45,-0.2738551983397469)
(7,46,0.0)
(7,47,0.0)
(7,48,0.20204833848392703)
(7,49,0.3143579705649385)
(7,50,0.30936288701788556)
(7,51,0.0)
(7,52,0.474388505031668)
(7,53,0.16892538070965415)
(7,54,0.0)
(7,55,0.9999999999999998)
(7,56,0.26719905977600844)
(7,57,-0.1157611026306012)
(7,58,0.11702495194695961)
(7,59,-0.4612744070732524)
(7,60,0.6568109776816428)
(7,61,-0.7054676307796727)
(7,62,-0.04758728423572863)
(7,63,-0.16409496208717525)
(7,64,0.040511067741816315)
(7,65,0.1258003280351032)
(7,66,-0.01541932512324423)
(7,67,0.35647258238145585)
(7,68,0.0)
(7,69,-0.5001593288274757)
(7,70,-0.6054660249934365)
(7,71,-0.807790947859209)
(7,72,0.16911868583290965)
(7,73,0.3898198892679245)
(7,74,0.0)
(7,75,0.658939493895626)
(7,76,-0.12689124979548858)
(7,77,-0.968663866044045)
(7,78,0.0)
(7,79,0.29104741112679045)
(7,80,-0.22151859542567937)
(7,81,-0.08713063055877993)
(7,82,0.6122439811144035)
(7,83,-0.07893946820720305)
(7,84,0.16763477071554464)
(7,85,0.17297634929514544)
(7,86,-0.32852062494127254)
(7,87,0.44825782008331067)
(7,88,0.3300430824747931)
(7,89,0.9413394041561389)
(7,90,0.07666022254059528)
(7,91,0.0)
(7,92,-0.13361575794011407)
(7,93,0.17468698243676722)
(7,94,0.0)
(7,95,0.6147861944239157)
(7,96,0.40975824197833655)
(7,97,-0.9524358080925919)
(7,98,-0.5000310392724694)
(7,99,-0.37467003846699476)
(7,100,0.264565809577165)
(8,1,0.18889572977116517)
(8,2,-0.06318846458051866)
(8,3,-0.5550837894544433)
(8,4,0.22082684670638192)
(8,5,0.18913808210440544)
(8,6,-0.7057798309346835)
(8,7,0.34279619076434886)
(8,8,1.0)
(8,9,0.4216316795032059)
(8,10,-0.06143637247872305)
(8,11,0.209614583303748)
(8,12,0.7893522173763263)
(8,13,0.5017200790885666)
(8,14,-0.05878475713412463)
(8,15,0.17078798469313197)
(8,16,0.7844317780106104)
(8,17,0.45254988588503586)
(8,18,0.5916295378257763)
(8,19,0.3086664776380871)
(8,20,0.5211840429459821)
(8,21,0.16094687394532978)
(8,22,0.18624932778310319)
(8,23,0.22789037712692822)
(8,24,0.34734610124533777)
(8,25,0.1411423842541818)
(8,26,0.08788006479149793)
(8,27,-0.14549399049483172)
(8,28,-0.015015956322950776)
(8,29,0.12504992894321842)
(8,30,0.4094906037810092)
(8,31,0.8838766846198044)
(8,32,-0.16307728128201582)
(8,33,0.009361830729798503)
(8,34,0.29160565983535064)
(8,35,0.5122181346442347)
(8,36,0.17999750863941935)
(8,37,-0.6700783274649973)
(8,38,0.2315680198417758)
(8,39,0.5255717839517231)
(8,40,-0.4136665122585603)
(8,41,-0.3628240980611314)
(8,42,-0.048905009590273725)
(8,43,0.7260766462220192)
(8,44,0.3026902559593693)
(8,45,0.14224253319157326)
(8,46,0.0)
(8,47,-0.3342180777974946)
(8,48,0.3742360774863132)
(8,49,0.26164955359356945)
(8,50,0.4453596308533859)
(8,51,-0.08240692987143505)
(8,52,0.1156435070492566)
(8,53,0.1998663514082811)
(8,54,0.0)
(8,55,0.0968593546089057)
(8,56,0.2473852783105705)
(8,57,0.8462510975178769)
(8,58,0.23733792389122463)
(8,59,-0.2733288291938433)
(8,60,-0.142428989567976)
(8,61,0.6598605683258723)
(8,62,0.36991123824909783)
(8,63,0.4957723195850948)
(8,64,0.3920316433681439)
(8,65,0.12892774779869978)
(8,66,0.9999999999999999)
(8,67,-0.3445654736646553)
(8,68,-0.24893991509307845)
(8,69,-0.0846449455226678)
(8,70,0.19905020645841848)
(8,71,0.9980451177614752)
(8,72,0.034587709317510346)
(8,73,0.6211643244492425)
(8,74,-0.15678546844796448)
(8,75,0.322678942807727)
(8,76,0.41214241924769257)
(8,77,0.8648483218472134)
(8,78,0.565910972944035)
(8,79,0.0)
(8,80,0.21298518745204711)
(8,81,-0.22327191112836797)
(8,82,0.49577277397940334)
(8,83,-0.10281604077077894)
(8,84,0.6452132109023933)
(8,85,0.40872704945489735)
(8,86,0.6866706528681085)
(8,87,0.2612986775580007)
(8,88,-0.1315371083970724)
(8,89,0.24061170547297517)
(8,90,0.17922849720928755)
(8,91,-0.07285631060586947)
(8,92,-0.026714027179631894)
(8,93,0.3951475204080872)
(8,94,0.0)
(8,95,0.11140176275228032)
(8,96,-0.10914517070118289)
(8,97,0.3445704208139367)
(8,98,0.5188681466135271)
(8,99,0.47634097706523115)
(8,100,0.10635066801500694)
(9,1,0.2497686968447672)
(9,2,0.35471188114992874)
(9,3,-0.19306529465900527)
(9,4,0.8514528571611791)
(9,5,0.19216091211588815)
(9,6,-0.21047647260488384)
(9,7,0.5248651084210063)
(9,8,0.4216316795032059)
(9,9,1.0000000000000002)
(9,10,0.0803342609874323)
(9,11,0.26538702859828095)
(9,12,0.8753202768926317)
(9,13,0.5714065641118644)
(9,14,-0.37469519624322367)
(9,15,0.39314465315466646)
(9,16,0.9424277454812463)
(9,17,0.506402874839031)
(9,18,0.28493755510879826)
(9,19,0.25096861825708144)
(9,20,0.3892890042631984)
(9,21,0.7876111779256135)
(9,22,0.5906794942928134)
(9,23,-0.11425086592143248)
(9,24,0.18946930311964083)
(9,25,0.07576478362375283)
(9,26,-0.02640172542061846)
(9,27,-0.04877730286197763)
(9,28,-0.2771429738730402)
(9,29,0.09017962547550454)
(9,30,0.5352690277870005)
(9,31,0.49207163467132187)
(9,32,0.13962100930705043)
(9,33,0.13978013689606464)
(9,34,0.07439380868353178)
(9,35,0.21714761178056757)
(9,36,0.2684238274772852)
(9,37,-0.7575514780740431)
(9,38,0.35430694720147116)
(9,39,0.027280135799707003)
(9,40,-0.3823644131268451)
(9,41,0.838443616300637)
(9,42,0.29539972968164413)
(9,43,-0.13110710099605416)
(9,44,0.21693418851326654)
(9,45,-0.3097011679408306)
(9,46,0.0)
(9,47,-0.22914782210946455)
(9,48,0.4352907239538298)
(9,49,0.5772087720164153)
(9,50,0.21098622548211213)
(9,51,0.32578904186900315)
(9,52,0.021836170582745413)
(9,53,0.40830413589168413)
(9,54,0.0)
(9,55,0.46248137024554564)
(9,56,-0.008547455353862634)
(9,57,0.5301679211152925)
(9,58,0.43312834732955535)
(9,59,-0.26521209084245867)
(9,60,-0.33717776778274094)
(9,61,0.19722749153097657)
(9,62,0.0940534039757168)
(9,63,-0.30088270968993325)
(9,64,0.771355718410716)
(9,65,0.14016116526607164)
(9,66,0.8995893973051495)
(9,67,-0.11176061937307116)
(9,68,-0.219513456244259)
(9,69,-0.24830250824611985)
(9,70,0.4938806799812194)
(9,71,0.20718015563101072)
(9,72,0.5416384241847676)
(9,73,0.3257454066791472)
(9,74,0.23654088761128875)
(9,75,0.5395443608993046)
(9,76,0.4432842133061439)
(9,77,0.07309666887671655)
(9,78,-0.26510289716181346)
(9,79,-0.13474201390907398)
(9,80,0.1229456601904213)
(9,81,0.3767551199729845)
(9,82,0.2811605947107632)
(9,83,0.43654457530439045)
(9,84,0.652446534189235)
(9,85,-0.4694123741995739)
(9,86,0.24750270975889127)
(9,87,0.6590049315760218)
(9,88,0.3177865213141954)
(9,89,0.49879798642920437)
(9,90,0.20254057842070639)
(9,91,0.48467865151321193)
(9,92,0.30029493460025186)
(9,93,0.359930701454274)
(9,94,0.0)
(9,95,0.1582167262728427)
(9,96,0.26104683421251307)
(9,97,0.23681897714145336)
(9,98,0.33247418355462616)
(9,99,0.01685207108669729)
(9,100,0.7589330583669177)
(10,1,-0.04066674811055133)
(10,2,-0.01998366680672331)
(10,3,0.012957753491779684)
(10,4,-0.1275915752245147)
(10,5,-0.07289638221512496)
(10,6,0.342782812648604)
(10,7,0.4155464318300897)
(10,8,-0.06143637247872305)
(10,9,0.0803342609874323)
(10,10,1.0000000000000002)
(10,11,0.023569210483750505)
(10,12,0.03355930847955408)
(10,13,0.1875942035364277)
(10,14,0.6278816065770811)
(10,15,0.03505726925560359)
(10,16,0.5788601553963101)
(10,17,-0.0357130523205066)
(10,18,0.2839317361499022)
(10,19,0.045387001345495046)
(10,20,-0.049778265062361944)
(10,21,-0.25079382314525495)
(10,22,-0.07411411723396498)
(10,23,0.21639150114711028)
(10,24,0.02350923141839122)
(10,25,-0.012190119390084693)
(10,26,0.15404231096054505)
(10,27,-0.21483062512831816)
(10,28,0.04758462868774924)
(10,29,-0.12626236172964395)
(10,30,-0.12934784647251535)
(10,31,0.40162719769675503)
(10,32,0.39114120483476067)
(10,33,0.017689785020461413)
(10,34,0.2719659291586764)
(10,35,0.07176018264164319)
(10,36,-0.014598129663393859)
(10,37,0.391139046113599)
(10,38,0.43859593851996787)
(10,39,-0.19188896212243028)
(10,40,0.14777449458028208)
(10,41,-0.3335027334385045)
(10,42,0.12685570764442033)
(10,43,0.30930672584493685)
(10,44,0.29073143641674654)
(10,45,0.2429517790852902)
(10,46,0.0)
(10,47,-0.11229045427071695)
